Company Name [note 30],Site Name,Technology,Type,CHP,Primary Fuel,Secondary Fuel,InstalledCapacity (MW),Grid Connection Type,Country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,Unnamed: 17,Latitude,Longitude,GSPGroup
SSE Group,Sloy,Hydro,Large Hydro,No,Hydro,, 	152.5 ,HV,Scotland,Scotland,G837DP,,232178.8,709714.4,1950.0,HNF-000019,,56.25021365697501,-4.710251380000485,_P
SSE Group,Clunie Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.2 ,LV,Scotland,Scotland,,NN884603,293345.9,757790.0,1950.0,HNF-000020,,56.69960563271468,-3.7433435305817677,_P
SSE Group,Pitlochry Compensation Generation - A,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NN936577,293500.0,757752.0,1950.0,HNF-000021,,56.699299592229735,-3.7408125371716583,_P
SSE Group,Striven Power Station - A,Hydro,Large Hydro,No,Hydro,, 	8.0 ,LV,Scotland,Scotland,,NS056840,205595.0,683990.0,1951.0,HNF-000022,,56.00930576754189,-5.119886166701757,_P
SSE Group,Fasnakyle,Hydro,Large Hydro,No,Hydro,, 	69.0 ,HV,Scotland,Scotland,,NH319296,226978.0,827215.2,1951.0,HNF-000023,,57.3026304499347,-4.873607195592121,_P
SSE Group,Kerry Falls Power Station,Hydro,Small Hydro,No,Hydro,, 	1.3 ,LV,Scotland,Scotland,,NG829720,181231.1,875180.6,1951.0,HNF-000024,,57.71298376645144,-5.674401220568662,_P
SSE Group,Beannachran Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.2 ,LV,Scotland,Scotland,,NN325394,233926.1,831784.4,1951.0,HNF-000025,,57.34620747784143,-4.761508046386842,_P
SSE Group,Storr Lochs Power Station - A,Hydro,Small Hydro,No,Hydro,, 	2.4 ,LV,Scotland,Scotland,,NG515527,147915.6,843505.4,1952.0,HNF-000027,,57.41179338961102,-6.199242456919006,_P
SSE Group,Lussa Power Station - A,Hydro,Small Hydro,No,Hydro,, 	2.4 ,LV,Scotland,Scotland,,NR735261,176153.7,625756.9,1952.0,HNF-000028,,55.474254792547065,-5.543466582428706,_P
SSE Group,Dundreggan Dam A,Hydro,Small Hydro,No,Hydro,, 	0.2 ,LV,Scotland,Scotland,,NH357156,231413.1,813651.7,1953.0,HNF-000031,,57.18259585577442,-4.790872586964173,_P
SSE Group,Gaur Power Station - A,Hydro,Small Hydro,No,Hydro,, 	7.9 ,LV,Scotland,Scotland,,NN464579,247261.3,757140.6,1953.0,HNF-000033,,56.68098002953602,-4.49486252904716,_P
SSE Group,"Torr Achilty Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 	15.0 ,LV,Scotland,Scotland,,NH446545,244418.4,854546.6,1954.0,HNF-000036,,57.5541638856349,-4.601828640573349,_P
SSE Group,Loch Dubh,Hydro,Small Hydro,No,Hydro,, 	1.2 ,LV,Scotland,Scotland,,NC149012,213243.8,901138.9,1954.0,HNF-000037,,57.960234463066655,-5.158296653294184,_P
SSE Group,Luichart,Hydro,Large Hydro,No,Hydro,, 	34.0 ,HV,Scotland,Scotland,IV149EW,,231809.7,862261.3,1954.0,HNF-000038,,57.618862192703915,-4.817623147823692,_P
SSE Group,Meig Dam,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NH375560,237124.7,855942.4,1954.0,HNF-000039,,57.56411867281366,-4.724507216129626,_P
SSE Group,Luichart Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NH389579,232652.8,862232.7,1954.0,HNF-000040,,57.61891923037511,-4.803506938216209,_P
SSE Group,"Mullardoch Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 	2.4 ,LV,Scotland,Scotland,,NH223310,222860.0,831415.0,1955.0,HNF-000041,,57.338727188301434,-4.944873866233513,_P
SSE Group,"Quoich Power Station - A, E, G",Hydro,Large Hydro,No,Hydro,, 	18.1 ,LV,Scotland,Scotland,,NH107012,216881.8,800852.9,1955.0,HNF-000042,,57.062212786570825,-5.021550640748853,_P
SSE Group,"Finlarig Power Station - A,G",Hydro,Large Hydro,No,Hydro,, 	16.5 ,HV,Scotland,Scotland,,NN585345,257077.3,733907.8,1955.0,HNF-000043,,56.475538161870205,-4.321960294109939,_P
SSE Group,Clachan,Hydro,Large Hydro,No,Hydro,, 	40.0 ,LV,Scotland,Scotland,,NN192133,148598.0,866496.7,1955.0,HNF-000044,,57.618135048958564,-6.211623733649734,_P
SSE Group,Errochty,Hydro,Large Hydro,No,Hydro,, 	75.0 ,HV,Scotland,Scotland,PH165SD,,280853.3,765408.2,1955.0,HNF-000045,,56.764984089022185,-3.9507701618315996,_P
SSE Group,Quoich Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.3 ,LV,Scotland,Scotland,,NH071023,216881.8,800852.9,1955.0,HNF-000046,,57.062212786570825,-5.021550640748853,_P
SSE Group,Allt Na Lairige Power Station,Hydro,Large Hydro,No,Hydro,, 	6.0 ,LV,Scotland,Scotland,,NN231164,220655.0,714679.0,1956.0,HNF-000047,,56.29054974365176,-4.899358097943276,_P
SSE Group,"Ceannacroc Power Station - A, E",Hydro,Large Hydro,No,Hydro,, 	16.5 ,LV,Scotland,Scotland,,NH224108,222745.0,810690.0,1956.0,HNF-000048,,57.15275769337158,-4.931970100456879,_P
SSE Group,"Invergarry Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 	20.0 ,HV,Scotland,Scotland,,NH319013,231930.0,801320.0,1956.0,HNF-000049,,57.07213976598469,-4.77403940223176,_P
SSE Group,"Kilmelford Power Station - A, C,",Hydro,Small Hydro,No,Hydro,, 	2.0 ,LV,Scotland,Scotland,,NM541144,183921.7,712587.0,1956.0,HNF-000050,,56.25648592802535,-5.490027629789782,_P
SSE Group,Achanalt Power Station - A,Hydro,Small Hydro,No,Hydro,, 	3.1 ,LV,Scotland,Scotland,,NH309620,225895.0,861615.0,1956.0,HNF-000051,,57.61082007128096,-4.916042430118073,_P
SSE Group,Cluanie Dam  - A,Hydro,Small Hydro,No,Hydro,, 	0.3 ,LV,Scotland,Scotland,,NH185099,218164.2,809842.5,1956.0,HNF-000052,,57.14336388176839,-5.0069641887213026,_P
SSE Group,Awe Barrage - A,Hydro,Small Hydro,No,Hydro,, 	0.9 ,LV,Scotland,Scotland,,NN046287,202987.0,729485.0,1956.0,HNF-000053,,56.41635567102434,-5.1954511171649385,_P
SSE Group,"Kilmelford Compset  A,C",Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NM541144,183921.7,712587.0,1956.0,HNF-000054,,56.25648592802535,-5.490027629789782,_P
SSE Group,"Loyne Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 	0.6 ,LV,Scotland,Scotland,,NH200079,228554.9,813307.0,1956.0,HNF-000055,,57.17844363704665,-4.837858185231176,_P
SSE Group,Tralaig Power Station,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NM871169,183921.7,712587.0,1956.0,HNF-000056,,56.25648592802535,-5.490027629789782,_P
SSE Group,Vaich Power Station,Hydro,Small Hydro,No,Hydro,, 	0.3 ,LV,Scotland,Scotland,,NH321726,234419.7,875106.6,1956.0,HNF-000057,,57.73507192749147,-4.782806727089913,_P
SSE Group,Ceannacroc Compensation Generator,Hydro,Small Hydro,No,Hydro,, 	3.5 ,LV,Scotland,Scotland,,NH224108,222745.0,810690.0,1956.0,HNF-000058,,57.15275769337158,-4.931970100456879,_P
SSE Group,"St Fillans Power Station - A, G",Hydro,Large Hydro,No,Hydro,, 	16.8 ,LV,Scotland,Scotland,,NN691246,269101.6,724133.4,1957.0,HNF-000059,,56.39128087232297,-4.122007504135233,_P
SSE Group,"Sron Mor Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 	5.0 ,LV,Scotland,Scotland,,NN161201,264850.0,798415.0,1957.0,HNF-000060,,57.056904650453376,-4.229965587316903,_P
SSE Group,"Mossford Power Station - A,G",Hydro,Large Hydro,No,Hydro,, 	18.7 ,HV,Scotland,Scotland,,NH330633,233010.4,863187.4,1957.0,HNF-000061,,57.62761697420982,-4.798186876429345,_P
SSE Group,Glenmoriston,Hydro,Large Hydro,No,Hydro,, 	37.0 ,HV,Scotland,Scotland,IV36YH,,230869.8,812928.1,1957.0,HNF-000062,,57.175903502030884,-4.79935786328126,_P
SSE Group,Stronuich Power Station - A,Hydro,Small Hydro,No,Hydro,, 	0.2 ,LV,Scotland,Scotland,,NN507419,250616.9,742103.9,1957.0,HNF-000063,,56.54710042498581,-4.431448907016155,_P
SSE Group,"Dalchonize Power Station-A,C ",Hydro,Small Hydro,No,Hydro,, 	4.0 ,LV,Scotland,Scotland,,NN740220,274035.0,721990.0,1958.0,HNF-000064,,56.37337782661157,-4.041120437880369,_P
SSE Group,"Shin Power Station-A,G",Hydro,Large Hydro,No,Hydro,, 	18.6 ,LV,Scotland,Scotland,,NH574974,257261.3,897258.5,1958.0,HNF-000065,,57.94170940836266,-4.412830344977508,_P
SSE Group,Lochay,Hydro,Large Hydro,No,Hydro,, 	46.0 ,HV,Scotland,Scotland,,NN545350,256968.2,734182.1,1958.0,HNF-000066,,56.47796731826129,-4.323880429858465,_P
SSE Group,Shin Diversion Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NC582051,257261.3,897258.5,1958.0,HNF-000067,,57.94170940836266,-4.412830344977508,_P
SSE Group,Lubreoch Power Station - A,Hydro,Small Hydro,No,Hydro,, 	4.0 ,LV,Scotland,Scotland,,NN454418,245251.0,741685.4,1958.0,HNF-000068,,56.541607240296266,-4.518386562177928,_P
SSE Group,Lochay Compensation Generator,Hydro,Small Hydro,No,Hydro,, 	2.0 ,LV,Scotland,Scotland,,NN545350,258746.5,733924.4,1958.0,HNF-000069,,56.47619077750911,-4.294894452278195,_P
SSE Group,Lochay Fish Pass Generator  -  C,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Scotland,Scotland,,NN545350,256968.2,734182.1,1958.0,HNF-000070,,56.47796731826129,-4.323880429858465,_P
SSE Group,"Cassley Power Station - A,C,E",Hydro,Large Hydro,No,Hydro,, 	10.0 ,LV,Scotland,Scotland,,NC396232,247325.0,901540.0,1959.0,HNF-000073,,57.9768309890273,-4.583249116142378,_P
SSE Group,"Cashlie Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 	11.0 ,LV,Scotland,Scotland,,NN507421,248530.0,741735.0,1959.0,HNF-000074,,56.543121025929146,-4.465143486555838,_P
SSE Group,Orrin Power Station- A,Hydro,Large Hydro,No,Hydro,, 	18.0 ,HV,Scotland,Scotland,,NH436546,246905.0,851695.0,1959.0,HNF-000075,,57.52942404889028,-4.558523807901319,_P
SSE Group,"Cuaich Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 	2.5 ,LV,Scotland,Scotland,,NN574868,263487.8,784203.5,1959.0,HNF-000076,,56.92893619479797,-4.244709326633074,_P
SSE Group,Trinafour Power Station - A,Hydro,Small Hydro,No,Hydro,, 	0.6 ,LV,Scotland,Scotland,,NN725648,270988.1,765725.2,1959.0,HNF-000077,,56.76520199643889,-4.112198010040676,_P
SSE Group,"Duchally Power Station - A,C,E",Hydro,Small Hydro,No,Hydro,, 	0.5 ,LV,Scotland,Scotland,,NC368203,238694.1,916750.9,1959.0,HNF-000078,,58.1102494571683,-4.739431719060058,_P
SSE Group,Lairg Power Station,Hydro,Small Hydro,No,Hydro,, 	3.5 ,LV,Scotland,Scotland,,NC575070,249712.9,916014.0,1959.0,HNF-000079,,58.10751720564248,-4.552164362958847,_P
SSE Group,Gisla Power Station - A,Hydro,Small Hydro,No,Hydro,, 	0.7 ,LV,Scotland,Scotland,,NB129258,113291.0,926162.9,1960.0,HNF-000080,,58.13110550732481,-6.872447460520967,_P
SSE Group,"Chliostair Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 	1.3 ,LV,Scotland,Scotland,,NB059092,120329.0,908665.5,1960.0,HNF-000081,,57.97899205843089,-6.732556221432987,_P
SSE Group,"Loch Gair Power Station - A,C",Hydro,Large Hydro,No,Hydro,, 	6.0 ,LV,Scotland,Scotland,,NR925908,192865.0,691305.0,1961.0,HNF-000082,,56.06958753337844,-5.329354251567509,_P
SSE Group,Lednock Power Station - A,Hydro,Small Hydro,No,Hydro,, 	3.0 ,LV,Scotland,Scotland,,NN698304,276730.0,722040.0,1961.0,HNF-000083,,56.37453724464144,-3.9975389545395967,_P
SSE Group,Livishie Power Station - A,Hydro,Large Hydro,No,Hydro,, 	15.0 ,LV,Scotland,Scotland,,NH353160,240245.0,817495.0,1962.0,HNF-000086,,57.22024508224631,-4.6474016083433245,_P
SSE Group,"Aigas Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 	20.0 ,HV,Scotland,Scotland,,NH474437,247395.0,843655.0,1962.0,HNF-000087,,57.457441622290276,-4.545320696982774,_P
SSE Group,"Kilmorack Power Station -A,E",Hydro,Large Hydro,No,Hydro,, 	20.0 ,HV,Scotland,Scotland,,NH494442,249410.0,844225.0,1962.0,HNF-000088,,57.46322997064859,-4.512122155248194,_P
SSE Group,Culligran Power Station Unit 2 - A,Hydro,Large Hydro,No,Hydro,, 	17.1 ,HV,Scotland,Scotland,,NH378405,231877.3,839888.3,1962.0,HNF-000089,,57.41816408981747,-4.801052413481834,_P
SSE Group,Loch Ericht Power Station - A,Hydro,Small Hydro,No,Hydro,, 	2.2 ,LV,Scotland,Scotland,,NN553728,262079.9,783677.4,1962.0,HNF-000091,,56.923796463885274,-4.267535999023328,_P
SSE Group,"Culligran Comp Set - A,C,E",Hydro,Small Hydro,No,Hydro,, 	2.0 ,HV,Scotland,Scotland,,NH378405,231877.3,839888.3,1962.0,HNF-000093,,57.41816408981747,-4.801052413481834,_P
SSE Group,Mucomir Power Station,Hydro,Small Hydro,No,Hydro,, 	1.9 ,LV,Scotland,Scotland,,NN183838,218350.0,783900.0,1962.0,HNF-000094,,56.910709657985976,-4.985167371534263,_P
SSE Group,"Nant Power Station - A,E",Hydro,Large Hydro,No,Hydro,, 	15.0 ,HV,Scotland,Scotland,,NN016207,203606.8,723291.4,1963.0,HNF-000095,,56.361055811521496,-5.180781597687744,_P
SSE Group,Inverawe,Hydro,Large Hydro,No,Hydro,, 	25.0 ,LV,Scotland,Scotland,PA351HQ,,202299.5,730929.5,1963.0,HNF-000096,,56.4290254565085,-5.207668295597988,_P
SSE Group,Deanie,Hydro,Large Hydro,No,Hydro,, 	38.0 ,HV,Scotland,Scotland,IV47JX,,219200.0,710100.0,1963.0,HNF-000097,,56.248911909457235,-4.919699014952406,_P
SSE Group,Misgeach Power Station - A,Hydro,Small Hydro,No,Hydro,, 	0.4 ,LV,Scotland,Scotland,,NH183381,229571.0,838608.4,1963.0,HNF-000100,,57.40582237643465,-4.838511960025458,_P
SSE Group,Foyers Falls Power Station,Hydro,Large Hydro,No,Hydro,, 	5.2 ,LV,Scotland,Scotland,,NH497210,249845.0,820010.0,1968.0,HNF-000105,,57.246064607106256,-4.490110385776857,_P
SSE Group,River Cuileig,Hydro,Small Hydro,No,Hydro,, 	3.3 ,LV,Scotland,Scotland,,NH193789,219300.0,878900.0,2002.0,HNF-000227,,57.76326738088965,-5.039227499214551,_P
SSE Group,Orrin Dam - A,Hydro,Small Hydro,No,Hydro,, 	0.3 ,LV,Scotland,Scotland,,NH403503,245505.4,856091.6,2002.0,HNF-000229,,57.56840036842057,-4.584665910624383,_P
SSE Group,"Invergarry Dam - A, E",Hydro,Small Hydro,No,Hydro,, 	0.2 ,LV,Scotland,Scotland,,NH319413,238863.0,809324.0,2003.0,HNF-000240,,57.14644071477272,-4.664973778829869,_P
SSE Group,"Kingairloch Power Station - A,C",Hydro,Small Hydro,No,Hydro,, 	3.5 ,LV,Scotland,Scotland,,NM810547,184177.0,752489.5,2005.0,HNF-000265,,56.61441757695047,-5.5188557368091065,_P
SSE Group,"Fasnakyle Compensation Generator - A, C",Hydro,Large Hydro,No,Hydro,, 	7.7 ,LV,Scotland,Scotland,,NH319296,226978.0,827215.2,2006.0,HNF-000284,,57.3026304499347,-4.873607195592121,_P
SSE Group,Glendoe Hydro Power Station,Hydro,Large Hydro,No,Hydro,, 	100.0 ,HV,Scotland,Scotland,,NH406079,238719.4,808777.0,2008.0,HNF-000327,,57.14148192133174,-4.666990958325232,_P
SSE Group,Foyers Pumped Storage,Pumped hydro,Pumped hydro,No,Pumped hydro,, 	300.0 ,HV,Scotland,Scotland,,NH497210,250350.0,821750.0,1974.0,HST-000115,,57.26184558980405,-4.482800776900336,_P
SSE Group,Bowmore,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	6.0 ,HV,Scotland,Scotland,PA437LL,,132024.0,660214.0,1946.0,OIL-000012,,55.7608351490371,-6.273264181427043,_P
SSE Group,Kirkwall,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	16.0 ,HV,Scotland,Scotland,KW151AN,,344667.0,1010985.0,1952.0,OIL-000029,,58.982412621287686,-2.9643490145423694,_P
SSE Group,Stornoway,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	23.0 ,HV,Scotland,Scotland,HS1 2RT,NB431321,143150.0,932158.0,1952.0,OIL-000030,,58.20314096008006,-6.37357543475305,_P
SSE Group,Lerwick,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	67.0 ,LV,Scotland,Scotland,ZE10PS,,446456.0,1142790.0,1953.0,OIL-000034,,60.16692812137904,-1.1647175358925244,_P
SSE Group,Tiree,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	2.5 ,HV,Scotland,Scotland,PA776UP,,100030.0,744120.0,1953.0,OIL-000035,,56.493254105621865,-6.875683526665922,_P
SSE Group,Loch Carnan,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	11.0 ,HV,Scotland,Scotland,HS8 5NY,NF832427,83233.0,842636.0,1972.0,OIL-000113,,57.36360763822402,-7.27052212230026,_P
SSE Group,Barra,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	2.5 ,HV,Scotland,Scotland,HS95YA,,71706.0,803309.0,1986.0,OIL-000130,,57.003770004053955,-7.409494874675649,_P
SSE Group,Arnish,Fossil Fuel,Single cycle,No,Diesel/Gas Oil,, 	10.0 ,HV,Scotland,Scotland,HS1 2XX,NB422305,142229.0,930499.0,2000.0,OIL-000209,,58.18774721347747,-6.387364072912287,_P
SSE Group,SSE Arena Belfast,Solar,PV,No,Solar,, 	0.4 ,LV,Northern Ireland,Northern Ireland,,NW473302,147232.0,530243.0,2017.0,SOL-001236,,54.603921104078886,-5.915393537508364,
SSE Group,Greater Gabbard,Wind,Offshore,No,Wind,, 	504.0 ,HV,England,East of England,,TM714315,670237.0,231640.0,2011.0,WOF-000406,,51.91764465935985,1.9284202368399181,
SSE Group,Beatrice Offshore windfarm,Wind,Offshore,No,Wind,, 	588.0 ,HV,Scotland,Scotland,,ND500486,344074.0,911416.0,2018.0,WOF-001261,,58.08822926265909,-2.9501572056563075,
SSE Group,Seagreen,Wind,Offshore,No,Wind,," 	1,075.0 ",HV,Scotland,Scotland,,NP1700042000,417000.0,742000.0,2022.0,WOF-001523,,56.56964850934254,-1.724954650383247,
SSE Group,Tangy Wind Farm - A,Wind,Onshore,No,Wind,, 	18.5 ,LV,Scotland,Scotland,,NR685282,167373.0,626330.0,2002.0,WON-000235,,55.47529752160845,-5.68256787808619,_P
SSE Group,"Artfield Fell Windfarm - A,C",Wind,Onshore,No,Wind,, 	28.6 ,LV,Scotland,Scotland,,NX236659,223005.0,567000.0,2005.0,WON-000274,,54.96610418520464,-4.7663925874228195,_N
SSE Group,"Hadyard Hill Windfarm - A,C",Wind,Onshore,No,Wind,, 	119.8 ,HV,Scotland,Scotland,,NX279982,227133.0,597446.0,2005.0,WON-000280,,55.24083445445989,-4.720504339797622,_N
SSE Group,Bessy Bell Windfarm (NI) Limited,Wind,Onshore,No,Wind,, 	9.0 ,LV,Northern Ireland,Northern Ireland,BT78 4EZ,H395815,51953.0,543825.0,2008.0,WON-000334,,54.66886719672906,-7.400568519184487,
SSE Group,Drumderg Windfarm,Wind,Onshore,No,Wind,, 	36.8 ,LV,Scotland,Scotland,,NO180538,324500.0,748500.0,2008.0,WON-000335,,56.62224632055707,-3.2320122638993616,_P
SSE Group,Fairburn Windfarm,Wind,Onshore,No,Wind,, 	40.0 ,LV,Scotland,Scotland,,NH426534,242550.0,852250.0,2009.0,WON-000366,,57.53290975816523,-4.631530153790546,_P
SSE Group,Toddleburn Windfarm,Wind,Onshore,No,Wind,, 	27.6 ,HV,Scotland,Scotland,,NT433499,345050.0,653150.0,2010.0,WON-000387,,55.76855269537964,-2.8773910082852336,_N
SSE Group,Achany Windfarm,Wind,Onshore,No,Wind,, 	38.0 ,LV,Scotland,Scotland,,NC480018,252350.0,904150.0,2010.0,WON-000391,,58.00194773414335,-4.500008297556101,_P
SSE Group,Slieve Kirk Windfarm,Wind,Onshore,No,Wind,, 	73.6 ,HV,Northern Ireland,Northern Ireland,BT473RL,,61258.0,571215.0,2011.0,WON-000418,,54.92029986215664,-7.288902661015142,
SSE Group,Clyde Windfarm (South),Wind,Onshore,No,Wind,, 	128.8 ,LV,Scotland,Scotland,,NS982134,302500.0,617500.0,2011.0,WON-000419,,55.44163408233999,-3.5427342376805178,_N
SSE Group,Griffin Wind Farm,Wind,Onshore,No,Wind,, 	188.6 ,HV,Scotland,Scotland,,NN910427,293600.0,744600.0,2011.0,WON-000420,,56.581222522433,-3.7337523701724793,_P
SSE Group,Gordonbush Wind Farm,Wind,Onshore,No,Wind,, 	70.0 ,HV,Scotland,Scotland,,NC826113,284500.0,909500.0,2011.0,WON-000422,,58.059495017871676,-3.9590510483295027,_P
SSE Group,Clyde Windfarm (Central),Wind,Onshore,No,Wind,, 	195.9 ,LV,Scotland,Scotland,,NS987202,302500.0,622500.0,2011.0,WON-000425,,55.48654509310509,-3.544489288121864,_N
SSE Group,Clyde Windfarm (North),Wind,Onshore,No,Wind,, 	197.7 ,LV,Scotland,Scotland,,NS985240,302500.0,627500.0,2012.0,WON-000476,,55.53145573511475,-3.5462492841438595,_N
SSE Group,Spurness Wind Farm II,Wind,Onshore,No,Wind,, 	10.0 ,LV,Scotland,Scotland,,HY606356,360531.0,1033828.0,2012.0,WON-000477,,59.18929522515641,-2.6925172392806958,_P
SSE Group,Cathkin Braes Wind Farm,Wind,Onshore,No,Wind,, 	3.0 ,LV,Scotland,Scotland,,NS612582,261220.0,658203.0,2013.0,WON-000526,,55.79712698969539,-4.215310966407749,_N
SSE Group,Keadby Wind Farm,Wind,Onshore,No,Wind,, 	68.0 ,LV,England,Yorkshire and the Humber,,SE829126,481890.0,413515.0,2013.0,WON-000559,,53.61179606734913,-0.7636853474568743,_M
SSE Group,Strathy North,Wind,Onshore,No,Wind,, 	66.0 ,HV,Scotland,Scotland,,NC820598,281550.0,957550.0,2015.0,WON-000758,,58.490004008494275,-4.033588056654732,_P
SSE Group,Dunmaglass Wind Farm,Wind,Onshore,No,Wind,, 	94.1 ,HV,Scotland,Scotland,,NH609227,264000.0,820120.0,2016.0,WON-000978,,57.25148006944491,-4.255802337851775,_P
SSE Group,Tievenameenta Wind Farm,Wind,Onshore,No,Wind,, 	34.5 ,LV,Northern Ireland,Northern Ireland,,NV288423,28892.0,543668.0,2016.0,WON-000979,,54.65102890614742,-7.756159027878382,
SSE Group,Bhlaraidh Wind Farm,Wind,Onshore,No,Wind,, 	110.4 ,HV,Scotland,Scotland,,NH369203,238277.0,816488.0,2017.0,WON-001169,,57.2105183823276,-4.679298688607717,_P
SSE Group,Stronelairg Wind Farm,Wind,Onshore,No,Wind,, 	227.7 ,HV,Scotland,Scotland,,NH526030,247166.0,806833.0,2018.0,WON-001268,,57.126924519131,-4.5263699907224115,_P
SSE Group,Gordonbush Ext,Wind,Onshore,No,Wind,, 	47.3 ,HV,Scotland,Scotland,,NC826113,284500.0,909500.0,2021.0,WON-001293,,58.059495017871676,-3.9590510483295027,_P
SSE Group,Viking Wind Farm,Wind,Onshore,No,Wind,, 	443.0 ,HV,Scotland,Scotland,,HU4380061960,443800.0,1161960.0,2023.0,WON-001600,,60.3393253898048,-1.2084285919760123,_P
SSE Group and Equinor,Dogger Bank A,Wind,Offshore,No,Wind,, 	520.0 ,HV,England,North East,,OV7000050000,570000.0,550000.0,2024.0,WOF-001577,,54.81601388846741,0.6441766741043302,
Statkraft,Rheidol Hydro Scheme Gen 4,Hydro,Small Hydro,No,Hydro,, 	1.3 ,LV,Wales,Wales,,SN7070479283,270704.1,279283.0,1961.0,HNF-000084,,52.396247719009445,-3.9016737862406683,_D
Statkraft,Rheidol Hydro Scheme Gen 3,Hydro,Large Hydro,No,Hydro,, 	20.5 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1962.0,HNF-000085,,52.43476094334536,-3.8446629221038173,_D
Statkraft,Rheidol Hydro Scheme Gen 1,Hydro,Large Hydro,No,Hydro,, 	13.5 ,LV,Wales,Wales,,SN7046679169,270466.4,279169.8,1962.0,HNF-000090,,52.3951743644682,-3.9051213214014293,_D
Statkraft,Rheidol Hydro Scheme Gen 2,Hydro,Large Hydro,No,Hydro,, 	20.5 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1962.0,HNF-000092,,52.43476094334536,-3.8446629221038173,_D
Statkraft,Rheidol Hydro Scheme Gen 5,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Wales,Wales,,SN7530383745,275303.2,283745.9,1963.0,HNF-000098,,52.437416690056935,-3.835784937083036,_D
Statkraft,Rheidol Hydro Scheme Gen 6,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Wales,Wales,,SN7469283465,274692.2,283465.9,1963.0,HNF-000099,,52.43476094334536,-3.8446629221038173,_D
Statkraft,Rheidol Hydro Scheme Gen 7,Hydro,Small Hydro,No,Hydro,, 	0.1 ,LV,Wales,Wales,,SN7070479283,270704.1,279283.0,1985.0,HNF-000129,,52.396247719009445,-3.9016737862406683,_D
Statkraft,Alltwalis,Wind,Onshore,No,Wind,, 	23.0 ,HV,Wales,Wales,SA327ED,,246387.0,233404.0,2009.0,WON-000373,,51.97780720441368,-4.237982733162494,_K
Statkraft,Baillie,Wind,Onshore,No,Wind,, 	53.0 ,HV,Scotland,Scotland,KW147EP,,302550.0,965650.0,2013.0,WON-000511,,58.56792108721411,-3.6770209864280057,_P
Statkraft,Berry Burn,Wind,Onshore,No,Wind,, 	67.0 ,HV,Scotland,Scotland,IV362QH,,311550.0,840550.0,2014.0,WON-000640,,57.446611032979845,-3.4753925365795815,_P
Statkraft,Andershaw,Wind,Onshore,No,Wind,, 	36.0 ,HV,Scotland,Scotland,ML126SX,,283500.0,625500.0,2017.0,WON-001146,,55.50932640838778,-3.8462637410043152,_N
Temporis Capital,Osspower,Hydro,Small Hydro,No,Hydro,, 	2.0 ,LV,Scotland,Scotland,G837DX,,0.0,0.0,2012.0,HNF-000455,,56.325105,-4.724379,_P
Temporis Capital,Derrydarroch,Hydro,Small Hydro,No,Hydro,, 	2.0 ,LV,Scotland,Scotland,G837DX,,212176.0,775418.0,2015.0,HNF-000741,,56.83216164652242,-5.080141330295978,_P
Temporis Capital,Upper Falloch,Hydro,Small Hydro,No,Hydro,, 	0.9 ,LV,Scotland,Scotland,FK208RL,,0.0,0.0,2015.0,HNF-000742,,56.357389,-4.679623,_P
Temporis Capital,Ransonmoor,Wind,Onshore,No,Wind,, 	10.0 ,LV,England,East of England,PE150TY,,537950.0,292470.0,2007.0,WON-000304,,52.51266841490864,0.03137539036643517,_A
